sweep,sweep_parameter,sweep_value,experiment_id,experiment_type,model,learning_rate,batch_size,epochs,seed,conditional,weight_decay,early_stopping_patience,evaluation_frequency,points_per_batch,dataset_num_batches,noise,plot_batches,device,dataset_path,num_layers,hidden_features,in_channels,channels,num_blocks,layers_per_block,head_dim,expansion,nvp,notes,run,run_id,status,started_at,finished_at,training_time_seconds,epochs_completed,best_epoch,best_training_loss,best_validation_loss,final_train_loss,final_validation_loss,final_test_loss,nll,trainable_parameters,dataset_sha256,git_commit,config_path,metrics_path,checkpoint_path,plots_path,parameters_json,error
flow_depth,num_layers,3,EXP_017,parameter_sweep,real_nvp,0.001,500,600,7,YES,0,6,20,500,512,0.05,32,cuda,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\two_moons_splits.pt,3,64,,,,,,,,num_layers = 3; LR=1e-3; WD=0; compare flow depth,YES,run_001,completed,2026-09-03T12:56:58+00:00,2026-09-03T12:57:57+00:00,58.869953,600,580,0.27026695013046265,0.2719683051109314,0.27023178339004517,0.2719683051109314,0.2681090235710144,0.2681090235710144,14220,338a4a347e1df1c439b3e208b554c7490fbd25606d024e8d05de45de7cddc514,fa2701b862724c8bca3cc63bac318af1214c4fae,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_017\run_001\config.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_017\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers3_h64\metrics.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_017\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers3_h64\best_model.pt,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_017\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers3_h64,"{""batch_size"": 500, ""conditional"": true, ""dataset_num_batches"": 512, ""dataset_path"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\two_moons_splits.pt"", ""device"": ""cuda"", ""early_stopping_patience"": 6, ""epochs"": 600, ""evaluation_frequency"": 20, ""hidden_features"": 64, ""learning_rate"": 0.001, ""noise"": 0.05, ""num_layers"": 3, ""output_dir"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\results\\parameter_sweep\\EXP_017\\run_001"", ""plot_batches"": 32, ""points_per_batch"": 500, ""seed"": 7, ""weight_decay"": 0.0}",
flow_depth,num_layers,7,EXP_019,parameter_sweep,real_nvp,0.001,500,600,7,YES,0,6,20,500,512,0.05,32,cuda,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\two_moons_splits.pt,7,64,,,,,,,,num_layers = 7; LR=1e-3; WD=0; compare flow depth,YES,run_001,completed,2026-09-03T12:57:57+00:00,2026-09-03T12:59:19+00:00,81.890031,600,580,0.22389769554138184,0.22705672681331635,0.22391751408576965,0.22705672681331635,0.22384968400001526,0.22384968400001526,33180,338a4a347e1df1c439b3e208b554c7490fbd25606d024e8d05de45de7cddc514,fa2701b862724c8bca3cc63bac318af1214c4fae,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_019\run_001\config.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_019\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers7_h64\metrics.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_019\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers7_h64\best_model.pt,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_019\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers7_h64,"{""batch_size"": 500, ""conditional"": true, ""dataset_num_batches"": 512, ""dataset_path"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\two_moons_splits.pt"", ""device"": ""cuda"", ""early_stopping_patience"": 6, ""epochs"": 600, ""evaluation_frequency"": 20, ""hidden_features"": 64, ""learning_rate"": 0.001, ""noise"": 0.05, ""num_layers"": 7, ""output_dir"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\results\\parameter_sweep\\EXP_019\\run_001"", ""plot_batches"": 32, ""points_per_batch"": 500, ""seed"": 7, ""weight_decay"": 0.0}",
flow_depth,num_layers,9,EXP_020,parameter_sweep,real_nvp,0.001,500,600,7,YES,0,6,20,500,512,0.05,32,cuda,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\two_moons_splits.pt,9,64,,,,,,,,num_layers = 9; LR=1e-3; WD=0; compare flow depth,YES,run_001,completed,2026-09-03T12:59:19+00:00,2026-09-03T13:00:57+00:00,97.747689,600,600,0.22057360410690308,0.22332827746868134,0.22057652473449707,0.22332827746868134,0.22029604017734528,0.22029604017734528,42660,338a4a347e1df1c439b3e208b554c7490fbd25606d024e8d05de45de7cddc514,fa2701b862724c8bca3cc63bac318af1214c4fae,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_020\run_001\config.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_020\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers9_h64\metrics.json,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_020\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers9_h64\best_model.pt,C:\Users\amanp\OneDrive\Desktop\Uli_Projects_Attempts\Uli_Two_Moon_2\results\parameter_sweep\EXP_020\run_001\raw\real_nvp\params__lr1e-3_ep600_bs500_wd0e0_cond1_seed7_layers9_h64,"{""batch_size"": 500, ""conditional"": true, ""dataset_num_batches"": 512, ""dataset_path"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\two_moons_splits.pt"", ""device"": ""cuda"", ""early_stopping_patience"": 6, ""epochs"": 600, ""evaluation_frequency"": 20, ""hidden_features"": 64, ""learning_rate"": 0.001, ""noise"": 0.05, ""num_layers"": 9, ""output_dir"": ""C:\\Users\\amanp\\OneDrive\\Desktop\\Uli_Projects_Attempts\\Uli_Two_Moon_2\\results\\parameter_sweep\\EXP_020\\run_001"", ""plot_batches"": 32, ""points_per_batch"": 500, ""seed"": 7, ""weight_decay"": 0.0}",
